Xnose1,Ynose1,Xnose2,Ynose2,Xneck1,Yneck1,Xneck2,Yneck2,XRshoulder1,YRshoulder1,XRshoulder2,YRshoulder2,XRelbow1,YRelbow1,XRelbow2,YRelbow2,XRwrist1,YRwrist1,XRwrist2,YRwrist2,XLShoulder1,YLShoulder1,XLShoulder2,YLShoulder2,XLelbow1,YLelbow1,XLelbow2,YLelbow2,XLwrist1,YLwrist1,XLwrist2,YLwrist2,XRhip1,YRhip1,XRhip2,YRhip2,XRknee1,YRknee1,XRknee2,YRknee2,XRankle1,YRankle1,XRankle2,YRankle2,XLhip1,YLhip1,XLhip2,YLhip2,XLknee1,YLknee1,XLknee2,YLknee2,XLankle1,YLankle1,XLankle2,YLankle2,XReye1,YReye1,XReye2,YReye2,XLeye1,YLeye1,XLeye2,YLeye2,XRear1,YRear1,XRear2,YRear2,XLear1,YLear1,XLear2,YLear2,DistNeckHip1,DistNeckHip2,DistNoseLWrist1,DistNoseRWrist1,DistNoseLKnee1,DistNoseRKnee1,DistLHipLWrist1,DistLHipRWrist1,DistRHipLWrist1,DistRHipRWrist1,DistLHipLKnee1,DistLHipRKnee1,DistRHipLKnee1,DistRHipRKnee1,DistNoseLWrist2,DistNoseRWrist2,DistNoseLKnee2,DistNoseRKnee2,DistLHipLWrist2,DistLHipRWrist2,DistRHipLWrist2,DistRHipRWrist2,DistLHipLKnee2,DistLHipRKnee2,DistRHipLKnee2,DistRHipRKnee2,Violence
128,56,72,56,128,64,72,72,120,64,64,72,120,80,64,88,120,88,64,96,136,64,80,72,136,80,80,88,120,88,80,96,128,104,72,96,128,128,72,128,128,160,80,168,136,96,80,96,136,128,72,136,144,160,80,168,128,56,64,56,128,56,0,0,120,56,64,56,136,56,72,56,32.984845,25.29822128,62.48199741,75.47184906,97.65244493,91.21403401,56,72,48.66210024,64.49806199,75.47184906,71.55417528,64.49806199,60.92618485,57.68882041,57.68882041,96.33275663,91.21403401,40.79215611,40.79215611,48.66210024,48.66210024,64.49806199,57.68882041,71.55417528,64.49806199,1
128,56,64,56,128,64,72,72,120,64,0,0,120,80,0,0,120,88,0,0,136,72,0,0,136,80,0,0,120,88,0,0,128,104,72,96,128,128,64,128,128,160,72,152,136,104,72,96,136,128,64,128,144,160,72,152,128,56,0,0,128,56,72,56,120,56,0,0,136,56,0,0,40.79215611,24,0,0,96.33275663,96.33275663,0,0,0,0,75.89466384,75.89466384,68.35202996,68.35202996,64.49806199,64.49806199,101.8233765,96.33275663,48.66210024,48.66210024,48.66210024,48.66210024,71.55417528,64.49806199,71.55417528,64.49806199,1
128,56,64,56,128,64,72,72,120,64,64,72,112,80,64,88,120,88,64,96,136,72,80,72,136,88,80,88,120,88,72,96,128,104,64,96,120,136,64,120,120,152,72,144,136,104,72,96,144,128,64,120,144,160,72,144,128,56,0,0,128,56,72,56,120,56,64,56,136,56,72,56,40.79215611,24,68.81860214,75.47184906,90.50966799,90.50966799,64.49806199,72.44308111,56.56854249,64.49806199,73.75635566,73.75635566,65.96969001,65.96969001,64.49806199,64.49806199,107.6289924,97.65244493,48.66210024,48.66210024,56.56854249,56.56854249,78.79086241,62.48199741,86.16263691,68.81860214,1
128,56,72,56,128,64,72,64,120,64,64,64,112,80,64,88,120,88,0,0,136,72,80,64,144,80,80,80,144,96,72,96,120,104,64,96,120,136,64,112,120,152,72,136,136,104,72,96,136,128,64,120,144,160,72,160,128,56,64,56,136,56,0,0,120,56,64,56,136,56,72,56,40.79215611,32,68.81860214,0,90.50966799,85.0411665,64.49806199,0,48.66210024,0,73.75635566,72.44308111,58.24087911,56.56854249,82.36504113,57.68882041,96.33275663,93.29523032,72,48.66210024,80,56.56854249,71.55417528,62.48199741,78.79086241,68.81860214,1
128,56,72,48,128,64,72,64,120,64,64,64,112,80,64,80,120,88,0,0,136,64,80,64,144,80,80,80,144,96,72,96,128,104,64,96,120,128,64,112,128,160,72,136,136,104,72,96,144,128,64,120,144,160,72,176,128,56,64,48,128,56,72,48,120,56,64,48,136,56,80,48,40.79215611,32,68.81860214,0,90.50966799,85.0411665,64.49806199,0,56.56854249,0,73.75635566,72.44308111,65.96969001,64.49806199,86.53323061,62.48199741,107.6289924,93.29523032,72,48.66210024,80,56.56854249,78.79086241,57.68882041,86.16263691,64.49806199,1
128,56,72,56,128,64,72,64,120,64,64,64,112,80,64,80,120,88,64,88,136,64,80,64,144,80,80,80,144,96,80,96,128,104,64,96,128,128,64,112,128,160,64,136,136,104,72,96,136,128,64,112,144,160,72,136,128,56,64,48,136,56,72,48,120,56,64,48,136,56,72,48,40.79215611,32,62.48199741,71.55417528,85.0411665,85.0411665,56.56854249,73.75635566,48.66210024,65.96969001,72.44308111,72.44308111,64.49806199,64.49806199,82.36504113,57.68882041,96.33275663,91.21403401,72,48.66210024,80,56.56854249,71.55417528,64.49806199,78.79086241,71.55417528,1
128,56,72,48,128,64,72,64,120,64,64,64,112,80,64,88,120,88,0,0,136,64,80,64,144,80,80,80,136,88,64,88,128,104,64,96,128,128,64,120,128,160,72,136,136,96,72,96,136,128,64,120,136,160,64,168,128,56,64,48,136,56,0,0,120,56,64,48,136,56,72,48,32.984845,32,71.55417528,0,90.50966799,90.50966799,72.44308111,0,65.96969001,0,75.89466384,75.89466384,65.96969001,65.96969001,75.47184906,62.48199741,102.4499878,97.65244493,64.49806199,48.66210024,72.44308111,56.56854249,71.55417528,64.49806199,78.79086241,71.55417528,1
128,56,72,48,128,64,72,64,120,64,64,64,112,80,64,80,120,88,64,88,136,64,80,64,136,80,80,80,128,88,64,88,128,96,64,96,128,128,64,120,120,152,72,176,136,96,72,96,144,128,64,120,136,160,64,176,0,0,64,48,136,56,0,0,128,56,64,48,136,56,72,48,32.984845,32,71.55417528,71.55417528,90.50966799,90.50966799,72.44308111,72.44308111,64.49806199,64.49806199,75.89466384,75.89466384,68.35202996,68.35202996,68.81860214,62.48199741,107.6289924,97.65244493,56.56854249,48.66210024,64.49806199,56.56854249,78.79086241,64.49806199,86.16263691,71.55417528,1
72,56,128,56,72,64,128,64,64,64,120,64,64,80,120,80,64,88,120,88,80,64,136,64,80,80,136,80,64,88,120,88,64,96,128,104,64,112,128,128,0,0,128,160,72,96,136,104,72,104,144,128,80,128,144,160,64,48,0,0,72,48,136,56,64,48,128,56,72,56,136,56,32,40.79215611,57.68882041,57.68882041,101.8233765,91.21403401,48.66210024,48.66210024,56.56854249,56.56854249,78.79086241,64.49806199,86.16263691,71.55417528,71.55417528,71.55417528,73.75635566,85.0411665,73.75635566,73.75635566,65.96969001,65.96969001,64,72.44308111,56,64.49806199,1
72,56,128,56,72,64,128,64,64,64,120,64,64,80,112,80,0,0,120,88,80,64,136,64,80,80,136,80,80,88,128,88,64,88,128,104,64,112,128,128,64,184,128,160,72,88,136,104,72,104,144,128,64,128,144,160,64,48,0,0,72,48,136,56,64,48,128,56,72,48,136,56,24,40.79215611,64.49806199,57.68882041,101.8233765,91.21403401,56,48,64,56,82.36504113,68.81860214,89.4427191,75.47184906,57.68882041,0,73.75635566,85.0411665,58.24087911,0,50.59644256,0,64,72.44308111,56,64.49806199,1
128,56,72,48,128,64,72,64,120,64,64,64,112,80,0,0,120,88,0,0,136,72,80,64,136,80,80,72,128,88,0,0,128,104,64,80,128,128,64,96,128,160,64,112,136,104,72,80,144,128,72,96,152,152,64,120,0,0,64,48,136,56,0,0,128,56,64,48,136,56,72,48,40.79215611,16,0,0,68.81860214,75.47184906,0,0,0,0,64.49806199,72.44308111,56.56854249,64.49806199,68.81860214,62.48199741,107.6289924,97.65244493,56.56854249,48.66210024,64.49806199,56.56854249,86.53323061,73.75635566,93.29523032,80,1
128,56,64,48,128,64,64,48,120,64,56,48,112,88,56,56,120,104,0,0,136,72,72,48,136,80,72,64,0,0,0,0,128,104,64,80,120,128,72,96,120,152,64,120,136,104,72,72,144,128,72,96,136,160,64,120,128,56,64,40,136,56,64,40,120,56,64,40,136,56,72,40,40.79215611,25.29822128,0,0,68.81860214,68.81860214,0,0,0,0,64.49806199,64.49806199,56.56854249,56.56854249,0,79.19595949,113.137085,97.65244493,0,57.68882041,0,60.92618485,91.21403401,73.75635566,93.29523032,73.75635566,1
128,56,64,56,128,64,64,64,120,64,56,72,112,88,0,0,112,104,0,0,136,64,80,64,136,80,0,0,144,96,0,0,128,104,64,112,120,128,64,136,128,160,0,0,136,104,80,112,144,128,80,144,136,160,88,168,128,56,0,0,136,56,72,56,120,56,64,48,136,56,72,56,40.79215611,50.59644256,0,0,100.2397127,102.4499878,0,0,0,0,68.81860214,78.79086241,62.48199741,71.55417528,89.4427191,67.88225099,107.6289924,91.21403401,65.96969001,32.984845,81.58431222,48.66210024,65.96969001,43.08131846,81.58431222,58.24087911,1
128,56,64,64,128,64,72,80,120,64,56,80,112,80,0,0,120,80,0,0,136,64,80,72,136,80,72,104,136,96,56,128,128,104,0,0,128,136,0,0,128,160,0,0,136,104,0,0,144,128,0,0,144,160,0,0,128,56,64,56,128,56,72,56,120,56,0,0,136,56,72,56,40.79215611,0,101.8233765,0,0,0,83.52245207,0,75.89466384,0,0,0,0,0,78.79086241,58.24087911,102.4499878,96.33275663,0,0,0,0,0,0,0,0,1
64,64,128,56,80,80,120,64,64,80,112,64,56,104,112,88,64,120,0,0,88,72,136,64,0,0,136,80,0,0,0,0,72,128,120,104,0,0,128,128,0,0,0,0,88,128,128,104,0,0,136,128,0,0,0,0,0,0,128,56,72,56,128,56,64,64,120,56,80,64,136,56,48.66210024,40.79215611,0,0,96.33275663,90.50966799,0,0,0,0,48,40,64,56,0,90.50966799,0,0,0,65.96969001,0,58.24087911,0,0,0,0,1
64,64,128,56,80,80,120,64,64,80,112,64,64,104,112,88,64,120,0,0,88,72,128,64,104,96,136,80,0,0,0,0,80,128,120,104,0,0,120,128,0,0,120,160,96,128,136,104,0,0,136,128,0,0,128,160,0,0,128,56,72,56,128,56,64,64,120,56,80,64,136,56,50.59644256,43.08131846,0,0,96.33275663,85.0411665,0,0,0,0,40,24,56,40,0,90.50966799,0,0,0,73.75635566,0,58.24087911,0,0,0,0,1
128,56,72,64,120,64,72,80,112,64,64,80,104,80,64,104,0,0,64,120,128,64,88,72,136,80,96,88,0,0,0,0,120,96,72,128,120,128,64,144,120,160,64,176,128,96,88,128,136,128,0,0,128,160,0,0,128,56,64,56,128,56,72,56,120,56,64,64,136,56,80,64,32.984845,50.59644256,0,90.50966799,0,108.8117641,0,68.35202996,0,60.92618485,0,80,0,73.75635566,0,0,90.50966799,80,0,0,0,0,48,32,64,48,1
128,56,64,64,120,64,72,72,112,64,64,80,104,80,64,96,0,0,0,0,128,64,88,72,136,80,96,88,0,0,0,0,120,96,72,112,120,128,64,136,120,160,0,0,128,96,88,112,136,128,0,0,128,160,0,0,120,56,64,56,128,56,72,56,120,48,0,0,136,56,80,56,32.984845,43.08131846,0,0,0,102.4499878,0,0,0,0,0,75.47184906,0,68.81860214,0,0,96.33275663,85.0411665,0,0,0,0,50.59644256,35.77708764,65.96969001,50.59644256,1
128,56,72,56,120,64,72,64,112,64,0,0,104,80,0,0,0,0,0,0,128,64,0,0,136,80,0,0,0,0,0,0,120,104,72,88,120,136,72,112,120,160,88,152,128,104,80,88,136,128,80,112,128,160,80,120,120,56,72,48,128,56,72,48,120,56,64,56,136,56,0,0,40.79215611,25.29822128,0,0,73.75635566,79.19595949,0,0,0,0,48.66210024,56.56854249,40.79215611,48.66210024,0,0,96.33275663,93.29523032,0,0,0,0,68.81860214,62.48199741,75.47184906,67.88225099,1
128,56,72,64,120,64,72,72,112,64,64,72,112,80,72,96,120,80,80,120,128,64,88,72,136,80,88,88,136,88,0,0,120,104,80,112,120,136,64,136,120,160,88,168,128,96,88,96,136,128,80,112,136,160,88,128,128,56,72,56,128,48,72,56,120,48,72,56,136,56,80,56,32.984845,28.8444102,0,80,73.75635566,102.4499878,0,53.66563146,0,43.08131846,50.59644256,75.47184906,40.79215611,64.49806199,68.35202996,50.59644256,90.50966799,86.53323061,48.66210024,35.77708764,60.92618485,51.2249939,57.68882041,51.2249939,58.24087911,46.64761516,1
128,56,72,56,120,64,72,72,112,64,64,72,112,80,0,0,120,80,0,0,128,64,88,72,136,80,96,88,0,0,96,112,120,96,72,120,120,128,0,0,128,160,0,0,136,96,88,120,136,128,0,0,136,160,0,0,128,56,72,56,128,56,72,56,120,48,64,64,136,56,80,56,35.77708764,50.59644256,64.49806199,0,0,0,43.08131846,0,28.8444102,0,0,0,0,0,0,53.66563146,96.33275663,86.53323061,0,51.2249939,0,62.48199741,48.66210024,32.984845,64.49806199,48.66210024,1
72,56,128,56,80,72,120,64,72,72,112,64,80,96,120,72,96,112,0,0,88,72,136,64,96,96,136,72,96,112,0,0,80,120,120,88,80,144,0,0,88,168,0,0,88,120,136,88,88,144,136,128,88,168,128,160,72,56,128,56,80,56,128,56,64,64,120,56,80,56,136,56,48.66210024,28.8444102,0,0,96.33275663,0,0,0,0,0,48.66210024,0,56.56854249,0,64.49806199,64.49806199,96.66436779,100.2397127,46.64761516,46.64761516,33.9411255,33.9411255,73.75635566,79.19595949,64.49806199,68.81860214,1
72,56,128,56,80,72,128,72,72,72,120,72,64,96,0,0,0,0,0,0,88,72,136,72,96,96,0,0,96,112,0,0,72,120,128,104,80,144,120,128,88,168,120,160,88,120,136,104,96,144,136,128,96,168,0,0,72,56,128,56,80,56,128,56,64,56,120,56,80,56,136,56,48.66210024,32.984845,0,0,96.33275663,86.53323061,0,0,0,0,48.66210024,32.984845,64.49806199,48.66210024,64.49806199,0,93.63759929,100.2397127,40.79215611,0,32.984845,0,56.56854249,68.81860214,51.2249939,62.48199741,1
72,56,128,56,80,72,128,72,72,72,120,80,64,96,0,0,56,120,0,0,96,64,136,72,96,96,136,88,96,104,0,0,72,120,128,104,80,144,120,128,88,168,0,0,88,120,136,104,96,144,136,136,88,168,0,0,0,0,128,56,80,56,128,56,72,56,120,56,88,48,136,56,48.66210024,32.984845,0,0,102.4499878,86.53323061,0,0,0,0,50.59644256,32.984845,65.96969001,48.66210024,57.68882041,96.33275663,93.63759929,100.2397127,40,81.58431222,32,73.75635566,56.56854249,68.81860214,51.2249939,62.48199741,1
128,56,80,48,128,64,88,64,120,64,80,64,120,80,80,88,128,72,0,0,136,64,96,64,144,80,104,88,136,72,0,0,128,96,80,120,128,128,80,144,128,160,88,168,136,96,88,120,144,128,88,144,144,160,80,176,0,0,0,0,136,56,0,0,128,56,80,48,136,56,88,48,32.984845,56,0,0,96.66436779,100.2397127,0,0,0,0,67.88225099,73.75635566,62.48199741,67.88225099,60.92618485,53.66563146,102.4499878,93.29523032,67.88225099,62.48199741,73.75635566,67.88225099,56.56854249,40.79215611,64.49806199,48.66210024,1
88,48,128,56,88,64,128,64,80,64,120,64,80,88,120,80,0,0,128,80,104,64,136,64,112,80,144,80,0,0,0,0,88,112,128,104,80,144,136,128,88,168,144,160,96,112,144,96,96,136,144,128,88,168,144,160,80,48,0,0,88,48,136,48,80,48,128,56,96,48,136,48,48.66210024,35.77708764,0,51.2249939,97.65244493,93.29523032,0,45.254834,0,51.2249939,50.59644256,43.08131846,58.24087911,50.59644256,0,0,86.16263691,100.2397127,0,0,0,0,62.48199741,80,45.254834,62.48199741,1
136,56,88,56,128,64,88,72,120,64,80,64,120,80,80,88,0,0,0,0,136,64,96,72,144,80,104,96,0,0,112,104,128,104,80,112,136,128,80,144,144,160,88,168,144,96,88,112,144,128,96,136,144,160,96,160,128,48,80,48,136,48,88,48,128,48,80,48,136,48,96,48,35.77708764,40,53.66563146,0,89.4427191,104.3072385,32.984845,0,16,0,62.48199741,80,45.254834,62.48199741,0,0,91.21403401,86.53323061,0,0,0,0,58.24087911,50.59644256,65.96969001,58.24087911,1
136,56,88,56,128,64,88,72,120,64,80,64,120,80,72,88,128,80,72,112,136,64,96,72,144,80,104,96,0,0,112,104,128,96,80,112,128,128,80,144,136,160,88,168,144,96,96,112,144,128,96,144,144,160,88,168,128,48,80,48,136,48,88,48,128,48,80,48,136,48,96,48,35.77708764,40.79215611,53.66563146,85.0411665,96.66436779,104.3072385,32.984845,73.75635566,17.88854382,58.24087911,67.88225099,80,57.68882041,67.88225099,0,46.64761516,91.21403401,82.36504113,0,45.254834,0,57.68882041,50.59644256,35.77708764,65.96969001,50.59644256,1
136,56,88,48,128,64,88,56,120,64,80,56,120,80,0,0,128,80,0,0,136,64,96,56,144,80,96,64,136,80,0,0,128,96,0,0,128,128,0,0,128,152,0,0,136,96,96,88,144,128,88,104,144,160,0,0,128,48,80,48,136,48,0,0,128,56,0,0,136,48,88,40,32.984845,32.984845,0,0,67.88225099,0,0,0,0,0,48.66210024,0,40.79215611,0,57.68882041,51.2249939,97.65244493,89.4427191,40.79215611,32.984845,0,0,62.48199741,51.2249939,0,0,1
136,56,88,48,128,64,88,64,120,64,80,56,120,80,0,0,128,80,0,0,136,64,96,56,144,80,96,64,0,0,0,0,128,96,80,80,128,128,72,112,120,152,0,0,136,96,88,88,144,128,88,104,144,160,0,0,128,48,80,48,136,48,0,0,128,56,80,48,136,48,88,48,32.984845,24,0,0,67.88225099,85.0411665,0,0,0,0,48.66210024,65.96969001,40.79215611,58.24087911,0,51.2249939,97.65244493,89.4427191,0,40.79215611,0,48,68.81860214,56.56854249,80,67.88225099,1
136,56,88,56,128,64,88,72,120,64,80,72,112,88,0,0,104,112,0,0,136,64,96,72,144,80,96,96,136,88,104,112,120,96,80,120,120,128,88,136,128,152,88,168,136,96,88,120,136,128,96,136,144,152,96,160,128,56,88,48,0,0,88,48,128,56,80,56,136,56,96,56,32.984845,48,64.49806199,0,89.4427191,93.29523032,35.77708764,0,22.627417,0,56.56854249,62.48199741,46.64761516,51.2249939,57.68882041,58.24087911,86.53323061,78.79086241,57.68882041,17.88854382,64.49806199,25.29822128,48.66210024,32.984845,56.56854249,40.79215611,1
136,56,88,56,128,64,88,72,120,64,80,72,112,80,80,96,104,104,0,0,144,72,96,72,144,80,104,88,136,88,0,0,120,96,80,112,120,128,72,144,128,152,88,168,136,96,88,112,136,128,96,136,144,160,88,168,136,56,88,48,136,56,88,48,128,56,80,56,144,56,96,56,32.984845,40,0,0,89.4427191,108.8117641,0,0,0,0,56.56854249,80,46.64761516,67.88225099,57.68882041,50.59644256,86.53323061,78.79086241,53.66563146,17.88854382,60.92618485,25.29822128,50.59644256,35.77708764,58.24087911,43.08131846,1
128,64,88,56,128,72,88,72,120,72,80,72,112,88,80,96,120,96,0,0,144,72,96,72,144,88,104,88,136,96,0,0,120,96,80,120,120,128,88,144,128,160,88,168,136,96,88,120,136,128,96,144,144,160,96,168,128,56,88,48,136,56,96,56,128,64,80,56,136,64,96,56,25.29822128,48,0,0,86.16263691,89.4427191,0,0,0,0,62.48199741,67.88225099,53.66563146,57.68882041,62.48199741,51.2249939,86.53323061,78.79086241,53.66563146,40,60.92618485,46.64761516,48.66210024,32.984845,56.56854249,40.79215611,1
136,64,96,56,136,72,88,72,128,72,88,72,120,88,88,96,120,96,0,0,144,72,96,72,144,88,112,88,136,96,0,0,128,96,80,120,0,0,80,144,0,0,88,168,136,104,88,112,136,128,0,0,144,160,0,0,128,56,88,56,136,56,0,0,128,64,80,56,144,56,96,56,32,40,0,0,0,97.65244493,0,0,0,0,0,68.81860214,0,67.88225099,56.56854249,46.64761516,82.36504113,0,50.59644256,35.77708764,60.92618485,46.64761516,50.59644256,0,56.56854249,0,1
88,56,136,64,96,72,128,64,88,72,0,0,88,96,0,0,104,104,0,0,104,64,144,72,112,88,144,88,0,0,104,104,80,112,128,96,80,136,120,136,96,160,120,160,96,112,136,96,88,136,136,128,96,168,120,160,88,56,128,56,96,48,136,56,80,56,0,0,96,48,136,56,40,32.984845,50.59644256,0,86.53323061,86.16263691,11.3137085,0,25.29822128,0,43.08131846,33.9411255,58.24087911,46.64761516,0,51.2249939,86.53323061,91.21403401,0,32.984845,0,25.29822128,62.48199741,68.81860214,56.56854249,62.48199741,1
136,64,88,56,136,72,96,72,128,72,88,72,128,88,88,96,0,0,96,112,144,72,104,64,144,88,120,88,120,96,112,104,0,0,112,104,0,0,120,136,0,0,120,160,128,104,96,112,128,128,0,0,144,160,0,0,128,56,0,0,136,56,96,48,128,56,88,56,136,56,96,48,32.984845,40,46.64761516,62.48199741,0,73.75635566,16,32.984845,0,0,0,32.984845,0,0,51.2249939,0,82.36504113,0,28.8444102,0,11.3137085,0,35.77708764,0,28.8444102,0,1
136,64,88,56,136,72,96,72,128,72,88,72,128,88,88,96,128,96,0,0,144,72,104,64,144,96,104,96,136,96,0,0,120,104,80,112,120,136,80,136,120,160,96,168,136,104,88,112,128,136,88,144,128,160,96,168,128,64,0,0,136,64,96,48,128,64,88,56,144,64,96,56,32,40.79215611,0,0,93.29523032,91.21403401,0,0,0,0,62.48199741,64.49806199,51.2249939,51.2249939,62.48199741,56.56854249,89.4427191,86.16263691,50.59644256,43.08131846,58.24087911,50.59644256,46.64761516,40,53.66563146,46.64761516,1
128,64,88,56,128,72,88,72,128,72,0,0,120,88,0,0,0,0,0,0,136,72,96,72,144,96,104,88,144,104,0,0,120,104,88,96,120,128,88,120,128,160,0,0,128,104,88,96,120,128,88,112,128,160,0,0,128,56,0,0,136,56,88,56,128,64,0,0,136,64,96,56,32,24,0,0,62.48199741,68.81860214,0,0,0,0,40.79215611,43.08131846,32.984845,35.77708764,73.75635566,0,78.79086241,78.79086241,56.56854249,0,56.56854249,0,45.254834,45.254834,45.254834,45.254834,1
128,56,0,0,128,72,88,56,0,0,0,0,0,0,0,0,0,0,0,0,136,72,96,56,136,88,104,72,120,80,0,0,120,96,88,80,112,112,80,120,120,160,104,136,128,96,96,80,112,112,0,0,112,136,0,0,0,0,0,0,128,56,0,0,0,0,0,0,136,56,88,48,24,25.29822128,0,0,0,80,0,0,0,0,0,53.66563146,0,46.64761516,0,0,0,0,24,0,32,0,35.77708764,35.77708764,40,40,1
128,56,88,72,128,72,88,88,0,0,0,0,0,0,0,0,0,0,0,0,136,72,0,0,120,80,0,0,0,0,0,0,120,88,0,0,112,112,0,0,96,144,0,0,128,104,0,0,112,120,0,0,120,160,0,0,0,0,80,64,128,56,88,64,0,0,0,0,136,56,96,64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.66563146,46.64761516,0,0,0,0,0,0,0,0,1
88,56,120,56,88,64,128,72,0,0,0,0,0,0,0,0,0,0,0,0,96,64,136,72,96,80,128,80,96,88,0,0,88,88,112,88,120,136,112,112,120,160,96,136,96,88,128,96,104,112,0,0,96,128,0,0,0,0,0,0,88,56,128,56,0,0,0,0,96,56,128,56,25.29822128,24,0,0,0,60.92618485,0,0,0,0,0,28.8444102,0,33.9411255,40,0,58.24087911,80,32.984845,0,16,0,28.8444102,40.79215611,25.29822128,48.66210024,1
128,64,88,64,128,72,88,64,120,72,80,72,120,88,80,80,0,0,0,0,136,72,96,64,136,88,104,80,0,0,0,0,128,104,88,96,120,128,88,120,120,160,88,160,136,104,96,96,120,136,96,112,120,160,96,128,120,56,88,56,128,56,88,56,120,64,80,56,128,56,96,56,32.984845,32.984845,0,0,57.68882041,68.81860214,0,0,0,0,40.79215611,50.59644256,32.984845,43.08131846,0,0,78.79086241,71.55417528,0,0,0,0,46.64761516,40,51.2249939,45.254834,1
0,0,120,64,88,64,128,72,80,72,0,0,80,80,0,0,0,0,0,0,96,72,0,0,104,80,0,0,0,0,0,0,88,96,136,104,96,112,0,0,0,0,0,0,96,96,136,104,104,112,112,136,104,128,120,160,88,64,120,56,88,64,0,0,80,64,0,0,96,64,0,0,32.984845,32.984845,0,0,0,0,0,0,0,0,43.08131846,0,46.64761516,0,0,0,50.59644256,53.66563146,0,0,0,0,32.984845,40.79215611,32.984845,40.79215611,1
120,56,0,0,128,72,88,64,136,72,80,64,144,88,0,0,0,0,0,0,120,72,0,0,112,88,0,0,0,0,0,0,136,112,88,96,128,136,88,120,120,160,0,0,128,112,96,96,120,136,96,120,120,160,0,0,0,0,0,0,120,56,0,0,136,64,0,0,128,64,0,0,40,32.984845,0,0,68.35202996,71.55417528,0,0,0,0,32.984845,40.79215611,40.79215611,48.66210024,0,0,0,0,0,0,0,0,46.64761516,51.2249939,51.2249939,56.56854249,1
88,64,120,56,88,80,128,72,80,80,0,0,80,96,0,0,0,0,0,0,104,72,0,0,112,88,0,0,0,0,0,0,88,112,128,104,64,144,120,136,56,168,120,160,104,104,128,112,128,136,0,0,120,160,0,0,80,64,0,0,88,64,128,56,80,64,0,0,96,64,0,0,28.8444102,40,0,0,0,78.79086241,0,0,0,0,0,35.77708764,0,40,0,0,80.39900497,104.3072385,0,0,0,0,24,71.55417528,32,75.47184906,1
128,56,0,0,128,72,0,0,120,72,0,0,112,88,0,0,112,104,0,0,0,0,128,72,0,0,136,88,0,0,136,96,120,104,0,0,120,128,0,0,112,160,0,0,128,104,0,0,128,136,0,0,120,160,0,0,120,56,0,0,0,0,0,0,120,56,0,0,0,0,128,56,32,0,40.79215611,0,0,0,11.3137085,0,17.88854382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,128,56,120,72,128,64,112,72,0,0,112,88,0,0,120,88,0,0,128,72,0,0,136,88,0,0,0,0,0,0,88,112,120,104,0,0,120,128,0,0,112,160,0,0,128,104,0,0,128,128,0,0,120,160,0,0,120,56,0,0,0,0,120,56,0,0,128,56,0,0,51.2249939,40,0,0,0,0,0,0,0,0,0,0,43.08131846,35.77708764,0,32.984845,0,0,0,17.88854382,0,16,0,0,0,0,1
128,56,0,0,120,72,0,0,0,0,120,72,0,0,112,88,0,0,104,104,128,72,0,0,136,88,0,0,0,0,0,0,112,104,0,0,120,128,0,0,120,160,0,0,120,104,0,0,128,128,0,0,120,160,0,0,120,56,0,0,128,56,0,0,0,0,120,56,136,56,0,0,32,0,0,53.66563146,0,0,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,120,56,0,0,120,72,120,72,0,0,112,88,0,0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,104,0,0,120,136,0,0,120,160,0,0,120,104,0,0,128,128,0,0,120,160,0,0,0,0,0,0,128,56,120,56,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,50.59644256,0,0,0,16,0,8,0,0,0,0,1
0,0,168,24,48,96,184,64,64,104,176,64,0,0,0,0,0,0,0,0,32,96,192,64,16,136,200,104,0,0,0,0,0,0,184,120,0,0,176,144,0,0,0,0,0,0,200,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,48,0,58.24087911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,48,0,0,176,64,48,96,168,64,0,0,152,96,0,0,0,0,0,0,192,64,24,96,200,112,16,136,0,0,0,0,184,120,0,0,0,0,0,0,0,0,0,0,200,120,56,152,0,0,0,0,0,0,0,0,0,0,0,0,168,40,0,0,0,0,0,0,176,40,0,0,60.92618485,56.56854249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,48,64,56,176,64,48,96,168,64,0,0,152,96,0,0,0,0,0,0,192,64,24,96,192,104,16,136,0,0,0,0,176,120,40,152,0,0,0,0,0,0,0,0,200,120,56,152,0,0,0,0,0,0,0,0,160,40,48,40,160,40,0,0,0,0,0,0,168,32,0,0,60.92618485,56.56854249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
